date,AAPL,MSFT,GOOGL,META,AMZN,NVDA,ADBE,CRM,ORCL,INTC
2022-07-05 00:00:00+00:00,138.7861302919,254.3241843341,112.3297162773,166.8931214795,113.5,14.9233048639,376.49,169.6710006703,68.2686901476,34.5523886755
2022-07-06 00:00:00+00:00,140.1194810774,257.5751992071,113.6279301565,168.4609384242,114.33,15.088853421,382.83,170.1932168745,67.9557485203,34.834910251
2022-07-07 00:00:00+00:00,143.4822701909,259.6941642582,117.8042316428,170.8622783016,116.33,15.8148735988,390.89,174.0457930221,68.1169608738,35.9179096235
2022-07-08 00:00:00+00:00,144.1587496336,258.978166935,118.37003074,169.5623794424,115.54,15.7949279895,389.44,172.9225355264,68.1548931922,35.7766488358
2022-07-11 00:00:00+00:00,142.0312708067,255.9303404916,114.7233291097,161.6240657981,111.75,15.1107935912,384.16,171.7992780306,68.1738593515,35.0326753538
2022-07-12 00:00:00+00:00,143.0018717461,245.4419472704,113.0809745,162.0110585882,109.22,15.0409839587,375.54,163.8872098809,67.0689036878,35.0420927396
2022-07-13 00:00:00+00:00,142.6391219001,244.5227615176,110.4359505,162.2293622134,110.4,15.1227609568,371.94,161.0889192775,66.7069354532,35.0420927396
2022-07-14 00:00:00+00:00,145.5607287683,245.83864849,109.4580751104,156.8313089353,110.63,15.3301952933,372.96,158.6749009753,66.1544576213,35.512962032
2022-07-15 00:00:00+00:00,147.2274172502,248.3930173188,110.8564567527,163.4300321521,113.55,15.7191346743,379.86,164.9217891533,67.3832445232,36.3699441442
2022-07-18 00:00:00+00:00,144.1881617832,246.0031343616,108.1315960703,165.9405238421,113.76,16.0572127516,375.23,165.4242990856,66.8783940906,36.4547006168
2022-07-19 00:00:00+00:00,148.0411533914,251.1118720191,112.8722090137,174.4245965495,118.21,16.945789645,387.83,171.2573555546,68.812066502,37.8767258798
2022-07-20 00:00:00+00:00,150.0411795696,253.7629972429,112.9614674164,181.678230642,122.77,17.7585732232,401.49,179.7704649959,69.1454582971,38.1969169986
2022-07-21 00:00:00+00:00,152.305915095,256.2496365952,113.3978418296,181.7576137784,124.63,18.000912376,408.91,182.6278744149,71.0029268696,38.2440039279
2022-07-22 00:00:00+00:00,151.0706048085,251.9149500979,107.0109072364,167.9647938214,122.42,17.2719003568,401.9,179.7901712678,71.3458441445,36.9161525233
2022-07-25 00:00:00+00:00,149.9529431206,250.4345772539,106.6241208247,165.3649961029,121.14,16.9777026199,391.96,174.6862468574,71.3077422251,36.8784829799
2022-07-26 00:00:00+00:00,148.629396385,243.7293590784,104.15463835,157.9228270614,114.81,16.488037912,379.26,167.9565550189,70.5171273968,36.690135263
2022-07-27 00:00:00+00:00,153.7176982797,260.0231360013,112.1283889912,168.2724034752,120.97,17.7416194553,392.78,177.6520407715,72.2698156909,37.8390563364
2022-07-28 00:00:00+00:00,154.2667250737,267.4443515,113.278830626,159.4807211141,122.28,17.9350918654,403.5,178.6275012283,73.3842968344,37.3964392016
2022-07-29 00:00:00+00:00,159.3256148188,271.6339034048,115.361526689,157.8732126011,134.95,18.1136050684,410.12,181.3174073365,74.1463352231,34.1945280133
2022-08-01 00:00:00+00:00,158.3452098294,268.9924538205,113.9135570452,158.6968126417,135.39,18.3908490374,411.09,180.2926812001,73.7653160287,34.8066580934
2022-08-02 00:00:00+00:00,156.8746023454,265.9059248191,114.1813322533,158.9548078352,134.16,18.4756178769,409.96,181.0907852102,72.7270387241,33.9120064379
2022-08-03 00:00:00+00:00,162.8746808802,273.3077890388,117.1070243418,167.4984178948,139.52,18.8416198072,424.54,186.8647228637,73.6986376697,34.3922931161
2022-08-04 00:00:00+00:00,162.5609512836,274.4495145002,117.2161179451,169.2547697886,142.57,19.1627441166,430.59,188.4609308839,73.7272141093,33.9261325167
2022-08-05 00:00:00+00:00,162.335458136,273.7335171769,116.5020507235,165.8214491375,140.8,18.9373587317,433.43,187.3770859319,73.67958671,33.6692605094
2022-08-08 00:00:00+00:00,161.8642091496,271.2275265457,116.3334515184,168.9372372429,139.41,17.7446112967,434.34,186.9632542229,72.8413444824,33.6597467313
2022-08-09 00:00:00+00:00,161.9132975857,273.1433031673,115.6689722983,167.2304998093,137.83,17.0395340086,426.57,179.5635491414,73.1271088782,32.8415618193
2022-08-10 00:00:00+00:00,166.1545384635,279.7807918663,118.7136755904,176.9648569157,142.69,18.0477845578,438.4,185.8399967272,73.8605708273,33.6502329533
2022-08-11 00:00:00+00:00,165.4182119222,277.7102050126,117.8607619646,176.121411091,140.64,17.8932060859,434.89,183.9876071729,73.4986025927,33.8595360703
2022-08-12 00:00:00+00:00,168.9623970076,282.4415927296,120.6773604497,179.1082015996,143.55,18.6581202018,445.67,187.1011981259,75.3941730846,34.3542525288
2022-08-15 00:00:00+00:00,170.0325249143,283.950992492,121.0740644617,179.4951943898,143.18,18.9802417917,451.02,188.2540150294,75.3560711652,34.5730694239
2022-08-16 00:00:00+00:00,169.8754419188,283.2156438898,120.6971956503,178.0861437179,144.78,18.8276578807,447.56,186.8056040481,75.7466158394,34.4303627532
2022-08-17 00:00:00+00:00,171.3677303759,282.4706196481,118.5649115859,173.5017675883,142.1,18.2851373082,437.82,185.1995428919,75.4894278832,34.0402978532
2022-08-18 00:00:00+00:00,170.9750228872,281.3555530114,119.1798028044,173.3132326393,142.3,18.7219461515,439.03,185.1699834841,75.5561062423,34.4398765312
2022-08-19 00:00:00+00:00,168.392971149,277.4576678989,116.2441931157,166.6648949622,138.23,17.8004590027,425.055,181.0710789383,74.9274245716,33.6597467313
2022-08-22 00:00:00+00:00,164.5149846983,269.3128333353,113.2986658266,161.792754963,133.22,16.9876754245,411.35,174.3807996436,72.8318190026,32.1946249121
2022-08-23 00:00:00+00:00,164.1811833329,268.0426269927,112.9217970152,159.8677139043,133.62,17.1342756527,410.41,173.4151923227,72.7841916033,32.2992764706
2022-08-24 00:00:00+00:00,164.4757139494,267.4123719372,112.7531978101,162.0011356962,133.8,17.1751641518,405.65,177.3662998296,72.5555800866,32.2136524681
2022-08-25 00:00:00+00:00,166.9301357537,270.3794188139,115.6888074989,167.4785721107,137.28,17.8642849524,403.93,171.3558869139,73.2414146365,33.193571607
2022-08-26 00:00:00+00:00,160.6369982475,259.9462735873,109.4308017096,160.532547672,130.75,16.2157803453,381.02,162.8033649289,71.1077071481,31.7379635658
2022-08-29 00:00:00+00:00,158.4378363108,257.173151343,108.518382482,157.9426728455,129.79,15.7580286124,375.26,157.8570906933,70.6695350745,31.3383848878
2022-08-30 00:00:00+00:00,156.0128675682,254.9818029962,108.0423376676,155.9481715424,128.73,15.4259342178,375.07,157.3250213532,70.6219076752,30.6914479806
2022-08-31 00:00:00+00:00,154.3536784285,253.5273682527,107.328270446,161.6736802583,126.77,15.0529513243,373.44,153.827158099,70.6314331551,30.367979527
2022-09-01 00:00:00+00:00,155.0801872826,252.489871469,108.8357456916,164.0849430278,127.82,13.8990978274,370.53,151.2751958938,71.7268633389,30.2157590782
2022-09-02 00:00:00+00:00,152.9693845309,248.2817069445,106.9613192349,159.0838054319,127.51,13.6098864928,368.14,151.4328460686,71.1362835876,29.7020150637
2022-09-06 00:00:00+00:00,151.7127205671,245.5570658584,105.9298888037,157.317530646,126.11,13.4283814483,368.3,149.4917782909,70.3266177996,28.8838301516
2022-09-07 00:00:00+00:00,153.1166498391,250.2500419641,108.5481352829,159.1532656763,129.48,13.6806934058,379.72,151.0288674956,70.9552994703,29.159729715
2022-09-08 00:00:00+00:00,151.6439967565,250.6669799239,107.4869520508,160.8103886495,129.82,13.9560230966,383.63,154.5957027013,71.1077071481,29.2548674954
2022-09-09 00:00:00+00:00,154.5009437367,256.4265415081,109.7382473189,167.8457191168,133.27,14.35205892,394.78,160.202137044,72.3079176103,29.9303457368
2022-09-12 00:00:00+00:00,160.4504621904,258.5500162335,109.9465169252,167.6571841677,136.45,14.4697723385,396.36,163.197490366,73.4223987538,30.0254835173
2022-09-13 00:00:00+00:00,151.0353001491,244.3353406739,103.460406329,151.9492460441,126.82,13.0991093124,368.39,155.7780790126,72.4317488485,27.8658559005
2022-09-14 00:00:00+00:00,152.47850017,244.5583540012,104.1348031494,150.3020459629,128.55,13.0961165984,371.52,157.9260626448,68.6977607437,27.761204342
2022-09-15 00:00:00+00:00,149.5921001282,237.9261315709,102.0620246867,148.3968506882,126.28,12.897599901,309.13,152.5068378847,66.9069705302,27.4377358884
2022-09-16 00:00:00+00:00,147.9525463629,237.305572747,101.9529310834,145.1619878782,123.53,13.1659465925,299.5,149.2848624365,65.5638778701,27.8182870103
2022-09-19 00:00:00+00:00,151.663632131,237.0922556513,102.2207062915,146.8786482038,124.66,13.3494997197,296.06,150.5854763789,65.7924893867,28.0085625712
2022-09-20 00:00:00+00:00,154.0395124375,235.0851357053,100.3066094337,144.9635300371,122.19,13.1440000229,291.06,147.5999761929,64.8780433202,27.551901225
2022-09-21 00:00:00+00:00,150.9174879025,231.6914546372,98.4619357779,141.0241418911,118.54,13.2287935871,286.3,145.4618456966,63.5825780594,27.0857261007
2022-09-22 00:00:00+00:00,149.9553545552,233.6597896567,99.3148494037,141.718744335,117.31,12.5304936466,287.06,147.9448359503,62.8967435095,26.7051749788
2022-09-23 00:00:00+00:00,147.687468808,230.69274278,97.9263853617,139.3273273496,113.78,12.4856029362,284.56,144.8509512691,61.4869724904,26.1819171862
2022-09-26 00:00:00+00:00,148.0212701734,230.2370198937,97.3610821446,135.3184789592,115.15,12.1983023892,276.96,144.1710848901,60.4391697059,25.6586593936
2022-09-27 00:00:00+00:00,148.9932212079,229.2286118049,96.6966029245,133.3636692243,114.41,12.3828530878,277.57,146.7033408235,59.4580452804,25.5825491692
2022-09-28 00:00:00+00:00,147.1082252622,233.7470557413,99.225591001,140.5180743963,118.01,12.7050686317,281.4,147.9645422222,60.0772014712,25.8108798423
2022-09-29 00:00:00+00:00,139.8824074704,230.2855010518,96.6172621221,135.3581705275,114.8,12.1903218185,278.25,144.6538885506,58.4864463348,25.0973464888
2022-09-30 00:00:00+00:00,135.6804373414,225.8252345051,94.861846869,134.6337994074,113.0,12.1095185396,275.2,141.7275071801,58.1721054994,24.5170060279
2022-10-03 00:00:00+00:00,139.8529544087,233.4270800977,97.8272093587,137.5412067796,115.88,12.4816126508,285.24,145.7278803667,60.0867269511,25.6586593936
2022-10-04 00:00:00+00:00,143.436410243,241.3198126391,100.8024894486,139.1983297529,121.09,13.1350218808,294.97,153.4428857978,62.5728771943,26.353165191
2022-10-05 00:00:00+00:00,143.7309408595,241.630092051,100.5942198424,137.9083537857,120.95,13.1769198772,297.38,153.9355425942,63.4777977809,26.2960825227
2022-10-06 00:00:00+00:00,142.7786251994,239.2933002298,100.5843022421,137.9976598142,120.3,13.0981117411,298.41,153.1768511278,62.2013834798,25.8584487326
2022-10-07 00:00:00+00:00,137.5359802255,227.1245295426,97.8668797599,132.4209944791,114.56,12.046671545,288.77,148.0827798533,60.2867620281,24.4694371376
2022-10-10 00:00:00+00:00,137.8599639036,222.2861099626,97.0536365353,132.7583728089,113.67,11.6416575795,285.72,143.5010716471,59.6009274783,23.9747206792
2022-10-11 00:00:00+00:00,136.4462169443,218.5627570193,96.3792397149,127.5488544799,112.21,11.5578615866,284.83,140.4761589173,59.753335156,23.8225002304
2022-10-12 00:00:00+00:00,135.8178849624,218.8924288945,96.7561085263,126.5168737061,112.9,11.4720704511,286.15,140.2002711114,61.0650170846,24.0983997938
2022-10-13 00:00:00+00:00,140.3831095184,227.1245295426,98.2437485713,129.2853605896,112.53,11.9309532691,294.74,143.3040089285,62.4245706165,25.135401601
2022-10-14 00:00:00+00:00,135.8571557113,221.6170699806,95.7643484963,125.782579694,106.9,11.1997334743,287.94,140.1312991599,61.5724560789,24.6501989205
2022-10-17 00:00:00+00:00,139.8136836598,230.3145897467,99.1462501986,133.0064451103,113.79,11.8591281324,293.5,145.0184545799,64.1670969742,25.135401601
2022-10-18 00:00:00+00:00,141.1292537469,231.2551242141,99.9396582226,131.7760064955,116.36,11.9379362685,292.98,151.2751958938,64.1766712948,24.6121438084
2022-10-19 00:00:00+00:00,141.2372483063,229.2964854262,98.8090517884,132.2026908538,115.07,12.0217322614,299.83,151.4131397968,63.4777458876,24.735822923
2022-10-20 00:00:00+00:00,140.7758170071,228.9765097827,99.1462501986,130.5157992044,115.25,12.1643849635,302.38,155.186890857,66.3021704784,24.8119331474
2022-10-21 00:00:00+00:00,144.5850796474,234.7651600618,100.2966918334,129.007519612,119.32,12.435724369,306.37,157.8176781496,69.6053111015,25.6586593936
2022-10-24 00:00:00+00:00,146.7253354607,239.7393268845,101.675238275,128.7197557424,119.82,12.5684013577,316.22,158.2906286741,69.8159461557,25.8584487326
2022-10-25 00:00:00+00:00,149.5626470665,243.045741868,103.6190879338,136.4496886536,120.6,13.2287935871,323.79,162.8427774726,70.0265812099,26.0772656276
2022-10-26 00:00:00+00:00,146.6271585886,224.2932299087,94.1477796474,128.818984663,115.66,12.8646800467,320.48,157.5614966155,71.6350670786,25.8869900667
2022-10-27 00:00:00+00:00,142.1601109047,219.8620520568,91.4601099661,97.1848047904,110.96,13.1440000229,318.65,157.4038464407,71.9510196599,24.9926949303
2022-10-28 00:00:00+00:00,152.9006607203,228.7050152972,95.4965732882,98.4350891894,103.41,13.800401967,325.68,160.6258218889,74.0669445228,27.6565527835
2022-10-31 00:00:00+00:00,150.5444157882,225.0786246701,93.7312404348,92.4416623879,102.44,13.4642204242,318.5,160.202137044,74.7467212888,27.0476709885
2022-11-01 00:00:00+00:00,147.9034579268,221.2389169473,89.7245299136,94.4659323672,96.79,13.510108706,316.02,157.4728183921,73.8275865067,26.9239918739
2022-11-02 00:00:00+00:00,142.3859177107,213.4140580274,86.2533698086,89.8418646694,92.12,13.1868955907,301.22,147.8068920473,71.922296698,26.0867794057
2022-11-03 00:00:00+00:00,136.3480400722,207.7417625278,82.7425393024,88.2244332644,89.3,13.3884050021,285.93,144.180938026,71.8361278122,26.0582380715
2022-11-04 00:00:00+00:00,136.0829625173,214.6648719068,85.8665833969,90.0899369708,90.98,14.1216199396,285.75,137.7172808577,72.7648369149,27.1761069921
2022-11-07 00:00:00+00:00,136.6139987925,220.9480299986,87.7608450542,95.9742119597,90.53,14.2662677844,299.54,142.4664923747,73.4733366428,27.3784822569
2022-11-08 00:00:00+00:00,137.1843710881,221.917653161,88.1674666665,95.7261396583,89.98,14.5665367588,302.17,144.9396294925,72.4201613716,27.4459406786
2022-11-09 00:00:00+00:00,132.6312267286,217.6900961732,86.6004858191,100.687585686,86.14,13.7425428291,298.87,139.973648985,72.4393100129,26.5207966107
2022-11-10 00:00:00+00:00,144.4320328437,235.5990359814,93.1659372177,111.0073934236,96.63,15.7117486613,329.95,154.0045145457,73.8850324306,28.6794661023
2022-11-11 00:00:00+00:00,147.2150562859,239.6035796417,95.6155844918,112.1485260099,100.79,16.2873473265,341.15,155.4135129833,74.4307687074,29.3251395663
2022-11-14 00:00:00+00:00,145.8186275623,234.2124748592,94.9114348705,113.3392730566,98.49,16.2554250435,340.37,156.3298546246,75.1871400385,29.2480442273
2022-11-15 00:00:00+00:00,147.5494124592,234.6197165874,97.6288573527,116.1772201844,98.94,16.625524012,345.96,159.6897739758,75.8094708805,29.5949732527
2022-11-16 00:00:00+00:00,146.3201618222,235.0463507788,98.035478965,112.3569067431,97.12,15.8713600762,338.41,152.8418445063,76.4892476465,28.4578170027
2022-11-17 00:00:00+00:00,148.2181248057,234.9977332405,97.5495165503,110.5906319572,94.85,15.6389259532,337.83,147.4915916977,75.8286195218,28.8047460282
2022-11-18 00:00:00+00:00,148.7786630961,234.5504518879,96.6271797224,111.1860054806,94.14,15.3715768331,330.86,145.8658242696,76.3360585161,28.7854721934
2022-11-21 00:00:00+00:00,145.5531094247,235.3575030241,94.8122588675,109.0128921204,92.46,15.2798002695,321.49,142.7226739088,76.4222274019,27.8892388777
2022-11-22 00:00:00+00:00,147.6870885305,238.2551083082,96.250310911,110.5807090652,93.2,15.9990492082,330.88,147.0580537169,78.6243211507,28.7372876065
2022-11-23 00:00:00+00:00,148.562314984,240.7346027627,97.6486925533,111.3745404296,94.13,16.4788810245,335.78,150.0041413592,79.0455912591,28.5927338459
2022-11-25 00:00:00+00:00,145.6514494756,240.6470911937,96.6569325233,110.550940389,93.41,16.2304857599,334.3,151.0978394471,79.1987803895,28.2747155726
2022-11-28 00:00:00+00:00,141.8260214933,235.0755213018,95.258550881,107.9412197784,93.95,15.7885616547,328.97,151.4328460686,77.9253957435,27.6820451542
2022-11-29 00:00:00+00:00,138.8266499391,233.6850597058,94.4056372552,108.6159764382,92.42,15.6010182421,326.78,149.4523657472,77.4083824285,27.8506912082
2022-11-30 00:00:00+00:00,145.5727774349,248.0855745572,100.1578454292,117.1893551741,96.54,16.8858901326,344.93,157.896503237,79.4955843295,28.9782105409
2022-12-01 00:00:00+00:00,145.8481295776,247.6480167123,100.1578454292,119.511311915,95.5,17.0974252451,344.11,144.8410981332,80.5296109594,28.7469245239
2022-12-02 00:00:00+00:00,145.3564293228,247.9688924652,99.6123774127,122.5377939919,94.13,16.8389931973,341.53,142.4369329669,79.8019625902,28.3421739942
2022-12-05 00:00:00+00:00,144.1960167214,243.2821617708,98.6602877839,121.485967434,91.01,16.5735764996,334.09,131.963049476,76.0488288967,28.1108879773
2022-12-06 00:00:00+00:00,140.5377668258,238.3426198772,96.1808877089,113.240044136,88.25,15.951942655,331.15,131.3127425048,75.5509642231,27.561583687
2022-12-07 00:00:00+00:00,138.6004678219,237.6133568023,94.1576972477,113.051509187,88.46,16.0846510039,326.68,128.5637175811,75.4264980547,27.301386918
2022-12-08 00:00:00+00:00,140.2820826933,240.5595796247,92.9378324108,114.4407140747,90.35,17.1313506877,332.58,128.2188578236,76.6615854181,27.4073930091
2022-12-09 00:00:00+00:00,139.8002164436,238.6343251071,92.0650835844,115.0063189219,89.09,16.9637190891,330.64,129.1844651445,76.4605246845,27.2146546616
2022-12-12 00:00:00+00:00,142.0915396309,245.5282920414,92.5411283988,113.8254947673,90.55,17.4965480988,338.17,131.15509233,77.8200782164,27.6483159434
2022-12-13 00:00:00+00:00,143.0552721303,249.8163589215,94.8420116684,119.2235480454,92.49,18.0323705299,342.46,133.6282294478,77.1307271298,27.6868636129
2022-12-14 00:00:00+00:00,140.8327869786,250.1080641514,94.2866260516,120.6524445014,91.58,17.6352432905,339.92,132.7710066221,78.3370915313,27.2339284963
2022-12-15 00:00:00+00:00,134.2341695593,242.1250643587,90.1113163253,115.2543912233,88.45,16.9148265395,328.71,128.5243050374,76.6615854181,26.1642306679
2022-12-16 00:00:00+00:00,132.2772025452,237.9245090476,89.5162603073,118.5090998174,87.86,16.5346620214,338.54,126.3861745411,76.1924437064,25.9425815683
2022-12-19 00:00:00+00:00,130.1727254547,233.8017417977,87.7112570527,113.59726825,84.92,16.2183571598,328.76,127.1153065997,77.0732812059,25.8173016425
2022-12-20 00:00:00+00:00,130.103887419,235.1144153325,88.2864778701,116.1871430765,85.19,16.0497277542,338.22,126.5635309878,77.4945513144,25.4800095344
2022-12-21 00:00:00+00:00,133.2015990242,237.6716978483,88.8418634869,118.8365552552,86.77,16.464815522,341.38,128.3863611344,78.0307132706,25.855849312
2022-12-22 00:00:00+00:00,130.0350493833,231.6042290655,87.0368602323,116.2169117526,83.79,15.305363632,336.52,127.2926630464,77.0637068853,25.0270744179
2022-12-23 00:00:00+00:00,129.6711911948,232.1292984794,88.4947474764,117.1298178217,85.25,15.1726552832,338.45,127.5389914446,77.4083824285,25.1427174264
2022-12-27 00:00:00+00:00,127.8715682622,230.4082376228,86.6699090212,115.9787623433,83.04,14.0900345425,335.09,128.7410740278,77.5328485969,24.9981636658
2022-12-28 00:00:00+00:00,123.947800229,228.0454252602,85.3111977801,114.7284779443,81.82,14.0052209361,328.33,126.5832372597,76.9105177549,24.6126869709
2022-12-29 00:00:00+00:00,127.4585400482,234.346258227,87.721174653,119.332699858,84.18,14.5709775812,337.58,130.5934635821,77.9349700641,25.2583604349
2022-12-30 00:00:00+00:00,127.7732282113,233.1891608149,87.5029874464,119.4120829945,84.0,14.5819534597,336.53,130.6427292618,78.2604969661,25.4703726171
2023-01-03 00:00:00+00:00,122.9939017346,232.9557966309,88.3856538731,123.7781554988,85.82,14.2836091266,336.92,132.8005660299,80.1562124541,25.7594801383
2023-01-04 00:00:00+00:00,124.262488392,222.7655605983,87.3542234419,126.3878761094,85.14,14.7166574228,341.41,137.539924411,80.8838608233,26.6749872887
2023-01-05 00:00:00+00:00,122.9447317092,216.163298894,85.4897145855,125.961191751,83.12,14.2337187699,328.44,134.3376552345,80.7210973723,26.5593442802
2023-01-06 00:00:00+00:00,127.4683740533,218.7108579021,86.6203210197,129.0174425041,86.08,14.8264162076,332.75,138.4464129163,82.0136306596,27.6868636129
2023-01-09 00:00:00+00:00,127.9895763234,220.8403060807,87.2947178401,128.471683441,87.36,15.5937298938,341.98,144.9396294925,83.0476572894,28.2458048205
2023-01-10 00:00:00+00:00,128.5599486189,222.5224729067,87.6914218521,131.9645414445,89.87,15.8741136985,338.7,145.274636114,83.1245354725,28.3710847464
2023-01-11 00:00:00+00:00,131.2741340254,229.2511402107,90.7658779451,131.865312524,95.09,15.9659119549,342.93,142.7719395884,85.1425877788,28.7661983587
2023-01-12 00:00:00+00:00,131.1954619846,231.9153813108,90.3790915334,135.6558572891,95.27,16.4747935933,344.54,147.4029134743,85.3155636908,29.1902227231
2023-01-13 00:00:00+00:00,132.5230526726,232.6154738627,91.3609339631,135.9237753746,98.12,16.8619427614,344.38,147.314235251,85.719174152,29.0167582104
2023-01-17 00:00:00+00:00,133.6834652739,233.7045067211,90.5377731382,134.3162668616,96.05,17.6631818902,344.38,146.2895091145,85.1425877788,28.5252754243
2023-01-18 00:00:00+00:00,132.9655829019,229.2900342413,90.3691739331,131.9943101207,95.46,17.3388945716,341.31,143.3138620644,83.3263407032,27.7639589519
2023-01-19 00:00:00+00:00,133.0245869325,225.5173132674,92.283270791,135.100175334,93.68,16.7282366054,342.53,144.2597631135,82.5863881909,27.3881191743
2023-01-20 00:00:00+00:00,135.5814282574,233.5781011215,97.2123181401,138.2953465759,97.25,17.7998814676,356.38,149.0286809023,83.8452684391,28.1590725642
2023-01-23 00:00:00+00:00,138.7676459085,235.8728489303,98.9677333932,142.1652744775,97.52,19.1509123274,364.98,153.5808297008,85.4981493756,29.1709488883
2023-01-24 00:00:00+00:00,140.1640746321,235.3477795164,96.8949549305,142.0362768807,96.32,19.222754441,361.32,152.5856629721,86.1996627964,28.8336567803
2023-01-25 00:00:00+00:00,139.5051962907,233.9573179204,94.4353900561,140.4089225836,97.18,19.2806272548,358.17,153.8764237786,86.1420041591,28.6216445981
2023-01-26 00:00:00+00:00,141.5703373608,241.1429900846,96.7164381251,146.1641999758,99.22,19.7585768721,365.82,162.6654210259,86.3245898439,28.9974843756
2023-01-27 00:00:00+00:00,143.5076363647,241.2985662072,98.5511941806,150.5699640484,102.24,20.3203422887,370.71,162.103792278,85.5173689214,27.1375593226
2023-01-30 00:00:00+00:00,140.6262728716,235.99925453,96.1412173077,145.9260505664,100.55,19.1199803062,363.42,162.3304144044,83.9413661679,26.9351840578
2023-01-31 00:00:00+00:00,141.894859529,240.958243439,98.0255613647,147.821322949,103.13,19.4941579815,370.34,165.503124173,85.0080509584,27.2339284963
2023-02-01 00:00:00+00:00,143.0159361099,245.7616562253,99.6024598124,151.939323152,105.15,20.8970748123,383.92,169.2965815051,86.5360048474,28.0145188036
2023-02-02 00:00:00+00:00,148.3164648566,257.284012808,106.8522256316,187.3144333294,112.91,21.6613950771,392.23,172.0751658366,85.892150064,29.0938535493
2023-02-03 00:00:00+00:00,151.9353787319,251.2068205176,103.9166159428,185.091705509,103.39,21.0537305323,379.33,168.5280369027,86.1227846133,29.2191334752
2023-02-06 00:00:00+00:00,149.2113593204,249.6705063065,102.0521070864,184.6253295824,102.18,21.0427546539,375.23,166.5672628532,85.0753193686,28.0000634275
2023-02-07 00:00:00+00:00,152.0828888084,260.1621710767,106.7530496286,190.1424575652,102.11,22.1243775874,383.82,168.764512165,84.3161473105,28.3514061544
2023-02-08 00:00:00+00:00,149.3982054172,259.3551199406,98.5511941806,182.0156089719,100.05,22.1563074157,378.36,167.138744737,83.3071211574,27.5608850189
2023-02-09 00:00:00+00:00,148.3656348821,256.3311090569,94.2271204498,176.5480954493,98.24,22.2880179574,375.81,171.1095585157,83.2686820658,27.0631494892
2023-02-10 00:00:00+00:00,148.7294930707,255.8254866583,93.7907460366,172.8071651445,97.61,21.2183687095,370.99,164.5769293958,83.7395609373,27.1314661305
2023-02-13 00:00:00+00:00,151.5266042575,263.8182099587,93.8304164378,178.0464521497,99.54,21.7402218407,375.0,168.5674494464,85.9305891555,27.8634301448
2023-02-14 00:00:00+00:00,150.8864203591,264.6447081102,93.8998396399,178.09606661,99.7,22.9206276805,377.9,167.4638982226,85.6134666503,27.9512658265
2023-02-15 00:00:00+00:00,152.9842537492,262.5347069469,96.1412173077,175.7939556531,101.16,22.7140816037,375.94,168.5871557183,84.8927336838,28.1562157506
2023-02-16 00:00:00+00:00,151.3887184947,255.5453491242,94.7230004648,171.110350603,98.15,21.9537525674,365.16,165.641068076,84.2969277648,27.5218469382
2023-02-17 00:00:00+00:00,150.2462364607,251.5583932672,93.57255883,171.5469578534,97.2,21.341098987,356.85,162.7442461133,83.8740977577,26.9460352469
2023-02-21 00:00:00+00:00,146.2377003585,246.3041898273,91.0336531532,170.753126489,94.58,20.6097063576,346.7,159.2463828591,82.8362422859,25.4333096173
2023-02-22 00:00:00+00:00,146.6612066297,245.173415061,90.894806749,169.8005288517,95.79,20.7084892639,348.72,160.9608285105,82.9515595606,24.8574979261
2023-02-23 00:00:00+00:00,147.1438067993,248.3512820766,90.1410691262,170.7134349208,95.82,23.6121080245,347.02,161.7096668409,85.123368233,24.9941312087
2023-02-24 00:00:00+00:00,144.4944303582,242.9411097034,88.3955714734,169.0761577316,93.5,23.2349369278,320.54,159.8178647429,85.2002464161,24.5354337598
2023-02-27 00:00:00+00:00,145.6861573075,243.8574271864,89.1294738956,168.2327119069,93.76,23.4494654616,322.32,160.7440595201,84.527562314,24.3012052752
2023-02-28 00:00:00+00:00,145.1838591719,243.13607087,89.3179083013,173.5910736168,94.23,23.1650904284,323.95,161.2071569086,83.9894150324,24.3304838358
2023-03-01 00:00:00+00:00,143.1155727309,240.065432496,89.6154363103,172.0827940244,92.17,22.6482263329,323.38,164.8922297455,82.9707791064,24.7208646434
2023-03-02 00:00:00+00:00,143.7065117141,244.7834927278,91.2419227595,173.1842350426,92.13,23.2628755275,333.5,183.8496632699,83.5761947982,25.5699429
2023-03-03 00:00:00+00:00,148.7491910368,248.8581811098,92.878326809,183.8215753259,94.9,23.8376124369,344.04,183.692013095,85.7672230165,25.7651333038
2023-03-06 00:00:00+00:00,151.5069062914,250.3983743259,94.3461316534,183.474274104,93.75,23.5023492398,347.02,181.1006383461,86.2381018879,25.364992976
2023-03-07 00:00:00+00:00,149.3105830707,247.7469024601,93.0865964153,183.0872813138,93.55,23.2409237706,344.8,180.6276878216,84.9119532295,24.9160550472
2023-03-08 00:00:00+00:00,150.5614039184,247.3082398353,93.473382827,183.5437343484,93.92,24.1321185888,345.84,180.2631217923,85.0368802771,25.3552334558
2023-03-09 00:00:00+00:00,148.3158357825,245.9630077857,91.5592859691,180.2890257542,92.25,23.3886245915,338.37,176.095245295,83.4800970694,25.8041713846
2023-03-10 00:00:00+00:00,146.2573983246,242.3269820286,89.8832115184,178.1258352862,90.73,22.9185767087,329.3,170.6366079912,80.789360661,26.5654139595
2023-03-13 00:00:00+00:00,148.1976479858,247.5226971185,90.3592563328,179.5051172819,92.43,22.9195746872,324.27,172.9323886623,81.6158011293,26.3019069143
